Date,Time,93Hz,124Hz,155Hz,186Hz,217Hz,248Hz,279Hz,310Hz,341Hz,372Hz,403Hz,434Hz,465Hz,496Hz,527Hz,558Hz,589Hz,620Hz,651Hz,682Hz,713Hz,744Hz,775Hz,806Hz,837Hz,868Hz,899Hz,930Hz,961Hz,992Hz,1023Hz,1054Hz,1085Hz,1116Hz,1147Hz,1178Hz,1209Hz,1240Hz,1271Hz,1302Hz,1333Hz,1364Hz,1395Hz,1426Hz,1457Hz,1488Hz,1519Hz,1550Hz,1581Hz,1612Hz,1643Hz,1674Hz,1705Hz,1736Hz,1767Hz,1798Hz,1829Hz,1860Hz,1891Hz,1922Hz,1953Hz,1984Hz,
06/08/2020,12:08:58,26,2,11,7,5,9,4,5,4,4,2,5,3,5,2,1,4,0,3,3,3,5,2,2,7,2,5,2,4,3,1,1,4,4,1,1,2,3,0,0,1,2,1,2,1,3,2,0,4,2,1,3,2,3,1,4,0,1,2,4,0,0
06/08/2020,12:08:59,13,2,7,8,8,4,4,6,4,2,4,4,3,4,3,4,1,4,3,2,7,5,6,2,7,3,3,2,2,4,3,3,0,2,1,1,0,1,3,1,3,2,0,1,1,4,2,2,1,3,2,1,2,2,2,2,2,2,1,1,2,3
06/08/2020,12:09:00,34,11,7,7,7,7,3,6,5,6,4,4,3,5,2,2,5,2,2,1,4,3,5,4,3,1,5,4,4,5,0,0,1,3,0,3,2,0,1,0,1,3,0,1,3,0,1,1,2,1,2,1,0,3,2,2,2,1,2,0,2,2
06/08/2020,12:09:01,16,4,11,7,8,8,5,2,5,4,4,3,7,4,4,8,1,4,3,0,4,2,5,2,4,4,7,2,3,3,0,1,2,0,1,3,2,0,2,1,1,1,2,2,2,0,1,2,0,0,0,3,0,0,4,2,2,2,3,2,1,1
06/08/2020,12:09:02,30,4,13,7,8,7,4,5,4,5,4,2,4,2,2,4,2,3,1,4,3,4,0,5,3,7,1,3,2,3,3,1,2,1,1,4,0,0,3,1,2,2,1,1,1,3,1,1,2,1,1,3,2,3,1,2,3,0,1,2,1,2
06/08/2020,12:09:03,31,6,9,10,6,7,4,5,7,2,5,2,4,5,2,2,4,2,4,0,2,2,4,2,9,1,2,2,4,2,3,3,2,4,1,4,2,1,1,0,1,2,1,2,1,1,1,2,1,3,3,1,0,0,4,0,1,3,0,0,2,0
06/08/2020,12:09:04,8,8,5,8,8,7,3,7,5,5,4,4,5,4,2,8,1,3,3,2,4,5,2,4,7,1,1,5,2,4,1,0,2,0,1,2,3,2,1,2,2,0,2,2,0,1,0,1,2,1,1,2,3,4,1,3,1,0,2,1,4,1
06/08/2020,12:09:06,33,5,8,5,8,4,7,3,4,4,5,2,3,5,3,4,3,2,4,5,2,7,1,4,2,1,5,3,1,7,1,3,4,2,2,1,1,0,1,1,1,2,0,2,0,3,2,1,0,1,1,2,1,2,1,2,2,2,1,2,0,2
06/08/2020,12:09:07,7,9,4,7,7,7,7,2,7,3,5,3,7,4,5,3,1,5,1,0,5,3,4,1,7,2,3,4,3,1,0,2,2,3,1,1,2,2,1,1,2,3,1,2,1,2,2,1,1,2,3,1,2,0,1,3,3,1,2,1,1,1
06/08/2020,12:09:08,33,9,11,7,10,2,7,5,4,2,5,3,7,2,3,1,4,4,3,2,2,5,3,2,9,2,5,4,4,1,0,3,2,3,1,3,2,2,1,1,2,1,1,1,0,0,3,1,1,0,2,2,2,4,0,1,1,0,4,2,2,1
